"booker_ip_ufi","hotel_ufi","check_month","book_count","from_lat","from_lon","to_lat","to_lon","distance"
-28159,-38833,10,523,33.5931,-7.61639,31.6296,-8.00304,221.314
-2960561,-1955538,1,523,55.7522,37.6156,50.8435,4.35093,2253.28
-126693,-2140479,6,523,41.8959,12.4826,52.3729,4.893,1297.08
9026906,-126693,9,523,52.25,21,41.8959,12.4826,1317.62
-983417,-979186,3,523,-31.4,-64.1833,-34.6038,-58.3816,647.595
-2492076,-2601889,9,523,59.3333,18.05,51.501,-0.126343,1432.5
419198,-2589607,12,522,53.3267,-6.24472,54.5964,-5.93017,142.675
-575268,-575350,8,522,49.2605,-123.115,48.4333,-123.35,93.5739
-785169,-3096949,3,522,25.2867,51.5333,21.4225,39.8262,1269.37
-1364995,-1364995,2,522,60.1756,24.9342,60.1756,24.9342,0
-2600180,-2597039,7,522,55.8167,-4.25,55.8655,-4.2571,5.44439
-381535,-374415,7,522,40.4,-3.68333,42.35,-3.7,216.834
-2608431,-2745636,6,522,51.5167,-0.0833333,55.6788,12.5794,953.188
-402849,-384328,10,522,37.3772,-5.98694,37.1833,-3.6,212.278
-73635,-2601889,12,522,1.29306,103.856,51.501,-0.126343,10855.54
20019371,20115955,4,521,41.0936,-73.4192,32.7805,-79.9358,1090.04
900040037,-2600941,12,521,53.8161,-1.58059,53.7968,-1.5477,3.0446
-537080,-534433,4,521,51.1104,17.0309,52.2296,21.0088,301.179
-121762,-121726,10,521,45.0333,7.66667,45.4643,9.18878,128.431
-679069,-643337,3,521,-23.4667,-46.65,-27.5941,-48.5545,497.112
408663,-121726,6,521,24.6556,46.6983,45.4643,9.18878,4067.91
-2155319,-1762397,12,521,52.35,4.93333,51.2232,6.77892,178.355
20019371,20142668,8,521,41.0936,-73.4192,37.2706,-76.7078,510.837
-814876,-126693,12,521,37.9864,23.7288,41.8959,12.4826,1051.62
-789552,-2601889,12,521,29.3697,47.9783,51.501,-0.126343,4642.06
-2608431,-1454990,7,521,51.5167,-0.0833333,43.6996,7.26746,1028.02
-1456928,-1423684,8,521,48.8562,2.34764,49.3595,0.0744151,174.673
-901202,-904020,2,521,-33.4439,-70.6537,-33.0426,-71.6235,100.624
-679069,-643612,6,520,-23.4667,-46.65,-3.72325,-38.5405,2361.95
20019371,20013651,10,520,41.0936,-73.4192,33.9617,-118.352,3995.6
-2608431,-2593554,3,520,51.5167,-0.0833333,51.1167,-0.183333,45.0176
-406131,-406131,1,520,39.4698,-0.376542,39.4698,-0.376542,0
381118,-782371,1,520,23.62,58.5903,25.3622,55.3911,377.241
-118193,-130938,12,520,45.4667,9.2,45.0702,7.68549,126.454
-1898619,-2637882,12,520,31.0456,121.4,25.0462,121.518,667.203
-370210,-390625,3,520,38.3453,-0.486233,40.4167,-3.70342,359.827
-79490,-1995499,12,520,44.8167,20.4667,48.2085,16.3728,490.144
-629138,-671824,8,520,-19.9167,-43.9333,-23.5486,-46.6373,490.98
-405138,-390625,9,520,28.1,-15.4167,40.4167,-3.70342,1738.54
-561990,-561990,8,520,51.0448,-114.056,51.0448,-114.056,0
-2155319,-372490,9,520,52.35,4.93333,41.3871,2.17001,1236.74
-782499,-782371,3,520,25.2625,55.2944,25.3622,55.3911,14.744
-782122,-782831,10,520,24.2045,55.7469,25.2703,55.3075,126.547
-814876,-2601889,5,520,37.9864,23.7288,51.501,-0.126343,2391.06
-372490,-402849,8,519,41.3871,2.17001,37.3772,-5.98694,830.271
-2960561,900039384,9,519,55.7522,37.6156,42.288,18.8417,2015.71
-1946324,-493500,7,519,53.9,27.5667,53.1333,23.15,304.143
-2679652,-1353149,8,519,-6.195,106.823,22.2832,114.173,3266.2
-2403009,-2403356,8,519,3.18333,101.7,2.53497,101.805,73.0313
-667833,-667833,12,519,-12.9833,-38.5167,-12.9833,-38.5167,0
-537080,-534433,7,519,51.1104,17.0309,52.2296,21.0088,301.179
-79490,-74897,8,519,44.8167,20.4667,44.8164,20.4603,0.50592
-3735071,-3714993,5,519,21.0333,105.85,21.0259,105.856,1.03192
-1978544,-1995499,11,519,47.07,15.4398,48.2085,16.3728,144.61
-774541,-764696,8,519,41.0167,28.9667,36.8508,28.256,467.282
-782499,-782158,6,519,25.2625,55.2944,25.1231,56.3375,106.093
-1456928,-1462384,8,519,48.8562,2.34764,49,2.51667,20.203
-1456928,-1406939,7,518,48.8562,2.34764,43.5263,5.44546,638.687
20019371,20017349,6,518,41.0936,-73.4192,39.7392,-104.984,2661.86
-126693,-111742,2,518,41.8959,12.4826,44.4941,11.3441,303.281
-1995499,-1829149,3,518,48.2085,16.3728,48.1373,11.5756,355.763
-73635,-2405456,4,518,1.29306,103.856,1.46667,103.75,22.6166
-1456928,-390625,2,518,48.8562,2.34764,40.4167,-3.70342,1052.69
-1898619,-716583,1,518,31.0456,121.4,37.5664,127,888.573
-381535,-1502554,8,518,40.4,-3.68333,53.3467,-6.259,1452.61
20019371,20015797,5,518,41.0936,-73.4192,36.9742,-122.03,4169.19
-2608431,-1829149,3,518,51.5167,-0.0833333,48.1373,11.5756,915.51
20019371,20135554,7,518,41.0936,-73.4192,38.8811,-77.1077,399.028
-983417,-979186,6,518,-31.4,-64.1833,-34.6038,-58.3816,647.595
-38833,-38833,5,517,31.6296,-8.00304,31.6296,-8.00304,0
-679069,-643612,7,517,-23.4667,-46.65,-3.72325,-38.5405,2361.95
-38833,-38833,6,517,31.6296,-8.00304,31.6296,-8.00304,0
-1506909,-1508289,10,517,-36.8484,174.764,-43.5333,172.633,764.971
-564064,-561990,9,517,53.55,-113.5,51.0448,-114.056,281.117
-1019007,-1456928,7,517,-34.6167,-58.6833,48.8562,2.34764,11067.1
-126693,-111742,9,517,41.8959,12.4826,44.4941,11.3441,303.281
-291878,-290029,4,517,30.05,31.25,27.2589,33.812,398.485
-2608431,-132007,4,517,51.5167,-0.0833333,45.4339,12.3385,1135.92
-381535,-409149,2,517,40.4,-3.68333,41.6333,-0.883333,271.993
-381535,-394970,3,517,40.4,-3.68333,43.3604,-5.84494,374.647
-2679652,-2703546,3,517,-6.195,106.823,-7.8,110.367,429.918
-381535,-406201,6,517,40.4,-3.68333,41.6536,-4.72326,164.437
-1240261,-1217214,10,517,-26.2047,28.0419,-33.9248,18.4197,1261.45
-906123,-908402,1,517,-34.8667,-56.1667,-34.9654,-54.9471,111.741
-2880493,-1746443,4,517,59.8667,30.25,52.5204,13.4094,1317.57
-2608431,-2608164,6,517,51.5167,-0.0833333,50.9072,-1.40747,114.455
-2403010,-2403065,11,517,3.14526,101.697,5.41686,100.33,294.576
-782499,-2601889,4,517,25.2625,55.2944,51.501,-0.126343,5470.08
-1019007,-907764,2,517,-34.6167,-58.6833,-34.9036,-56.1869,230.265
408663,20088325,6,516,24.6556,46.6983,40.7681,-73.9819,10510.1
-3212216,-2625660,6,516,56.9495,24.1057,59.4385,24.7555,279.368
-2918852,-1746443,1,516,54.71,20.5,52.5204,13.4094,526.947
-2960561,-3414440,11,516,55.7522,37.6156,13.7558,100.506,7064.76
-126693,-111742,1,516,41.8959,12.4826,44.4941,11.3441,303.281
20019371,20075118,5,516,41.0936,-73.4192,38.6272,-90.1978,1455.74
-2608431,-755070,8,516,51.5167,-0.0833333,41.0088,28.9682,2497.4
-755070,-372490,11,516,41.0088,28.9682,41.3871,2.17001,2233.55
-564064,-564064,9,516,53.55,-113.5,53.55,-113.5,0
-381535,-401949,5,516,40.4,-3.68333,43.4647,-3.80444,340.926
-2600180,-2597039,8,516,55.8167,-4.25,55.8655,-4.2571,5.44439
-782499,-782158,3,516,25.2625,55.2944,25.1231,56.3375,106.093
-2155319,-372490,6,516,52.35,4.93333,41.3871,2.17001,1236.74
-372490,900039105,6,516,41.3871,2.17001,41.8144,3.06403,88.2244
-3414440,-3232620,2,516,13.7558,100.506,8.0305,98.8225,662.608
-1831783,-372490,5,516,48.15,11.5833,41.3871,2.17001,1055.74
-2679652,-3414440,8,515,-6.195,106.823,13.7558,100.506,2325.43
-2880493,-1829149,5,515,59.8667,30.25,48.1373,11.5756,1774.04
-1044367,-1045268,8,515,50.4495,30.5254,49.8393,24.0298,467.666
-1995499,-1456928,5,515,48.2085,16.3728,48.8562,2.34764,1033.75
20019371,20133956,2,515,41.0936,-73.4192,40.7608,-111.89,3205.55
130827,-979186,4,515,-22.9,-43.2333,-34.6038,-58.3816,1963.92
-1044367,-1044367,1,515,50.4495,30.5254,50.4495,30.5254,0
-3096108,-2403010,1,515,21.5465,39.1759,3.14526,101.697,7043.18
-1160731,-1995499,7,515,44.4333,26.1,48.2085,16.3728,855.941
-679069,-246227,12,515,-23.4667,-46.65,35.6768,139.756,18523.7
-629138,-671824,4,515,-19.9167,-43.9333,-23.5486,-46.6373,490.98
-381535,-373608,4,515,40.4,-3.68333,43.2629,-2.93502,324.317
-2600180,-2597039,9,515,55.8167,-4.25,55.8655,-4.2571,5.44439
20019371,20015797,4,515,41.0936,-73.4192,36.9742,-122.03,4169.19
9026906,-1746443,11,515,52.25,21,52.5204,13.4094,515.795
-2880493,-1374408,10,515,59.8667,30.25,61.0567,28.1886,173.993
-1603135,-1561728,11,515,-33.8705,151.209,-27.4693,153.022,732.553
-679069,-2601889,10,515,-23.4667,-46.65,51.501,-0.126343,9489.4
-511046,-510625,3,515,50.0833,19.9333,50.063,19.937,2.27265
-901202,-390625,6,515,-33.4439,-70.6537,40.4167,-3.70342,10700.66
-1561728,-1586844,6,514,-27.4693,153.022,-37.8167,144.967,1374.38
-2403009,-2403065,5,514,3.18333,101.7,5.41686,100.33,291.126
-1746443,-1761619,4,514,52.5204,13.4094,51.0519,13.741,164.875
-2960561,-850553,4,514,55.7522,37.6156,47.4984,19.0403,1568.82
-405138,-391429,6,514,28.1,-15.4167,27.761,-15.5868,41.2332
-631243,-671824,12,514,-15.7833,-47.9167,-23.5486,-46.6373,873.77
-1019007,-126693,4,514,-34.6167,-58.6833,41.8959,12.4826,11170.93
-1746443,-553173,3,514,52.5204,13.4094,50.0877,14.4211,279.49
100730,-3212216,5,514,59.4383,24.7417,56.9495,24.1057,279.237
-2960561,-2620663,6,514,55.7522,37.6156,54.6893,25.2712,790.751
-73635,-2403412,7,514,1.29306,103.856,2.19433,102.249,204.801
-226152,-229436,8,514,35.6833,139.75,34.3914,132.452,679.611
-1594675,-1563275,4,514,-31.9515,115.858,-33.65,115.333,195.134
-2608431,-2591658,10,514,51.5167,-0.0833333,52.2056,0.121754,77.8859
408663,-302053,6,514,24.6556,46.6983,27.9156,34.3289,1284.64
-1771148,-1746443,10,514,50.1122,8.68323,52.5204,13.4094,423.636
-561990,-567125,8,514,51.0448,-114.056,49.8879,-119.496,405.844
-2595386,-2597039,3,514,55.95,-3.2,55.8655,-4.2571,66.5526
-2612688,-2620663,3,514,54.7,25.3167,54.6893,25.2712,3.15678
20015732,20015732,5,514,37.775,-122.418,37.775,-122.418,0
20019371,20067845,8,513,41.0936,-73.4192,44.98,-93.2636,1665
-906123,-979186,2,513,-34.8667,-56.1667,-34.6038,-58.3816,204.492
20019371,20016087,6,513,41.0936,-73.4192,38.9333,-119.983,3925.4
-2600180,-2595386,8,513,55.8167,-4.25,55.95,-3.2,67.1411
-2679652,-2683839,11,513,-6.195,106.823,-8.72273,115.173,962.483
9026906,-529430,8,513,52.25,21,54.445,18.5683,292.58
-2403010,-2403557,12,513,3.14526,101.697,4.49238,101.389,153.641
-679069,-643337,2,513,-23.4667,-46.65,-27.5941,-48.5545,497.112
-789552,-789552,3,513,29.3697,47.9783,29.3697,47.9783,0
-2679652,-2703546,7,513,-6.195,106.823,-7.8,110.367,429.918
-1456928,-132007,11,513,48.8562,2.34764,45.4339,12.3385,845.102
-372490,-400284,6,513,41.3871,2.17001,41.0748,1.14275,92.6573
-1831783,-1785434,3,513,48.15,11.5833,53.55,10,610.612
20019371,20071942,10,513,41.0936,-73.4192,36.6428,-93.2574,1782.89
-570760,-574890,8,513,45.4167,-75.7,43.652,-79.382,351.622
-1946324,-534433,3,513,53.9,27.5667,52.2296,21.0088,475.697
-118193,-2167973,8,513,45.4667,9.2,38.7138,-9.13931,1684.02
-1449947,-1456928,7,512,43.2983,5.37798,48.8562,2.34764,660.594
-381535,-1955538,9,512,40.4,-3.68333,50.8435,4.35093,1316.86
-1217214,-1217214,5,512,-33.9248,18.4197,-33.9248,18.4197,0
-579238,-579943,12,512,4.65,-74.0667,10.3997,-75.5144,658.937
-372490,-384328,3,512,41.3871,2.17001,37.1833,-3.6,681.684
-1995499,-1989985,1,512,48.2085,16.3728,47.8025,13.0453,251.614
20019371,20022037,5,512,41.0936,-73.4192,29.2106,-81.0231,1489.74
-1456928,-132007,2,512,48.8562,2.34764,45.4339,12.3385,845.102
-291878,-782831,2,512,30.05,31.25,25.2703,55.3075,2423.29
-1456928,-121726,11,512,48.8562,2.34764,45.4643,9.18878,639.738
-381535,-1746443,3,512,40.4,-3.68333,52.5204,13.4094,1869.8
-3414440,-3242432,11,512,13.7558,100.506,12.9333,100.883,100.141
-28159,-38833,6,512,33.5931,-7.61639,31.6296,-8.00304,221.314
-782066,-782371,8,512,24.4667,54.3667,25.3622,55.3911,143.482
-2155319,-1955538,10,512,52.35,4.93333,50.8435,4.35093,172.276
-1898541,-2637882,4,512,39.9146,116.391,25.0462,121.518,1720.96
-906123,-907764,9,512,-34.8667,-56.1667,-34.9036,-56.1869,4.4978
-559502,-1995499,3,511,50.0833,14.45,48.2085,16.3728,251.017
-2633032,-1353149,3,511,25.0333,121.517,22.2832,114.173,807.897
-1995499,-850553,11,511,48.2085,16.3728,47.4984,19.0403,214.111
-1995499,-1746443,6,511,48.2085,16.3728,52.5204,13.4094,523.401
-631243,-671824,7,511,-15.7833,-47.9167,-23.5486,-46.6373,873.77
-1746443,-1829149,1,511,52.5204,13.4094,48.1373,11.5756,504.418
-118193,-372490,9,511,45.4667,9.2,41.3871,2.17001,726.211
-564064,-564064,4,511,53.55,-113.5,53.55,-113.5,0
-1746443,-1771148,10,511,52.5204,13.4094,50.1122,8.68323,423.636
-2595386,-2601889,4,511,55.95,-3.2,51.501,-0.126343,534.306
20019371,20037880,4,511,41.0936,-73.4192,39.7683,-86.1581,1087.24
-3735071,-3714993,12,511,21.0333,105.85,21.0259,105.856,1.03192
-1563952,-1603135,10,511,-35.3082,149.124,-33.8705,151.209,248.956
-381535,-374415,6,511,40.4,-3.68333,42.35,-3.7,216.834
-1771148,-1746443,9,511,50.1122,8.68323,52.5204,13.4094,423.636
-2551839,-1456928,5,511,46.2,6.15,48.8562,2.34764,410.677
-679069,20023488,9,511,-23.4667,-46.65,28.5353,-81.3833,6875.54
-2492076,-2745636,7,511,59.3333,18.05,55.6788,12.5794,521.112
-1462112,-1456928,1,511,48.6,7.78333,48.8562,2.34764,399.627
-2960561,-1955538,7,511,55.7522,37.6156,50.8435,4.35093,2253.28
-511046,-510625,1,511,50.0833,19.9333,50.063,19.937,2.27265
-1019007,-1011058,8,511,-34.6167,-58.6833,-32.9453,-60.6378,259.161
-782499,-787987,3,510,25.2625,55.2944,23.6103,58.5425,376.638
-3212216,-2625660,5,510,56.9495,24.1057,59.4385,24.7555,279.368
-2608431,-2604911,8,510,51.5167,-0.0833333,51.75,-1.25,84.5953
-1217214,-1217214,4,510,-33.9248,18.4197,-33.9248,18.4197,0
-1746443,-1761619,6,510,52.5204,13.4094,51.0519,13.741,164.875
-629138,-666610,4,510,-19.9167,-43.9333,-22.9107,-43.2094,341.244
-2960561,-3013925,6,510,55.7522,37.6156,56.4198,40.4495,190.829
-2514818,-2524279,4,510,57.7167,11.9667,59.3324,18.0652,396.839
-1364995,-2625660,4,510,60.1756,24.9342,59.4385,24.7555,82.5686
-2679652,-1353149,12,510,-6.195,106.823,22.2832,114.173,3266.2
-782066,-3096949,3,510,24.4667,54.3667,21.4225,39.8262,1526.04
-755070,-372490,10,510,41.0088,28.9682,41.3871,2.17001,2233.55
-2608431,-121726,10,510,51.5167,-0.0833333,45.4643,9.18878,957.679
100730,-3212216,10,510,59.4383,24.7417,56.9495,24.1057,279.237
-1898619,-121726,6,510,31.0456,121.4,45.4643,9.18878,9109.68
-1898619,-716583,7,510,31.0456,121.4,37.5664,127,888.573
-405138,-390625,5,510,28.1,-15.4167,40.4167,-3.70342,1738.54
-384328,-390625,4,510,37.1833,-3.6,40.4167,-3.70342,359.649
-126693,-1995499,8,510,41.8959,12.4826,48.2085,16.3728,765.307
20019371,20128215,3,510,41.0936,-73.4192,29.3038,-94.7952,2333.07
-2960561,-2625660,6,510,55.7522,37.6156,59.4385,24.7555,867.06
-402849,-384328,9,510,37.3772,-5.98694,37.1833,-3.6,212.278
-2608431,-2608164,7,510,51.5167,-0.0833333,50.9072,-1.40747,114.455
-3414440,900040609,3,510,13.7558,100.506,9.53018,100.056,472.415
20019371,20103321,11,510,41.0936,-73.4192,35.4675,-97.5161,2186.3
-395224,-390625,11,509,39.5712,2.64686,40.4167,-3.70342,548.947
-2601422,-2601889,10,509,53.4109,-2.97811,51.501,-0.126343,287.079
-1019007,-2601889,7,509,-34.6167,-58.6833,51.501,-0.126343,11143.45
-1456928,-402849,3,509,48.8562,2.34764,37.3772,-5.98694,1442.54
-814876,-126693,11,509,37.9864,23.7288,41.8959,12.4826,1051.62
-789552,-1771148,8,509,29.3697,47.9783,50.1122,8.68323,4005.16
-626621,-671824,4,509,-25.4333,-49.2333,-23.5486,-46.6373,336.025
-626621,-671824,5,509,-25.4333,-49.2333,-23.5486,-46.6373,336.025
-372490,-1394439,7,509,41.3871,2.17001,42.5056,1.52603,135.294
20019371,20115955,3,508,41.0936,-73.4192,32.7805,-79.9358,1090.04
-3414440,-3250493,5,508,13.7558,100.506,13.7167,100.783,30.2343
-2960561,-1364995,3,508,55.7522,37.6156,60.1756,24.9342,892.96
-901202,-897520,2,508,-33.4439,-70.6537,-41.3167,-72.9833,899.186
-2608431,-1955473,12,508,51.5167,-0.0833333,51.2086,3.22552,232.249
-846101,-840999,3,508,48.15,17.1167,48.15,17.1167,0
-1563820,-1603135,5,508,-35.3,149.15,-33.8705,151.209,246.555
-2608431,-2603966,12,508,51.5167,-0.0833333,54.9737,-1.61396,397.638
-2880493,-1746443,3,508,59.8667,30.25,52.5204,13.4094,1317.57
-679069,20023488,12,508,-23.4667,-46.65,28.5353,-81.3833,6875.54
-521933,-510625,7,508,52.6,19.0833,50.063,19.937,288.263
20019371,20083006,10,507,41.0936,-73.4192,35.0844,-106.651,2964.96
-1456928,-1406939,5,507,48.8562,2.34764,43.5263,5.44546,638.687
-521933,-510625,9,507,52.6,19.0833,50.063,19.937,288.263
-1354207,-73635,3,507,22.2833,114.15,1.29306,103.856,2585.93
-2514818,-2524279,3,507,57.7167,11.9667,59.3324,18.0652,396.839
-679069,-901202,12,507,-23.4667,-46.65,-33.4439,-70.6537,2587.02
-2155319,-1746443,10,507,52.35,4.93333,52.5204,13.4094,574.582
100730,-3212216,12,507,59.4383,24.7417,56.9495,24.1057,279.237
-2595386,-2601889,3,507,55.95,-3.2,51.501,-0.126343,534.306
-679069,-2167973,6,507,-23.4667,-46.65,38.7138,-9.13931,7941.06
-789552,-789552,7,507,29.3697,47.9783,29.3697,47.9783,0
-390787,-390625,4,507,36.7147,-4.42474,40.4167,-3.70342,416.388
-381535,-396163,7,507,40.4,-3.68333,40.3598,0.40246,346.083
-2960561,-1955538,3,507,55.7522,37.6156,50.8435,4.35093,2253.28
-1831783,-132092,8,507,48.15,11.5833,45.441,10.9922,304.566
-3414440,-3232620,3,507,13.7558,100.506,8.0305,98.8225,662.608
419198,-2589607,4,507,53.3267,-6.24472,54.5964,-5.93017,142.675
101479,-735347,3,507,36.9,30.7167,36.886,30.7046,1.89242
-1594675,-1603135,5,506,-31.9515,115.858,-33.8705,151.209,3290.73
-1561728,-1586844,12,506,-27.4693,153.022,-37.8167,144.967,1374.38
-1946324,-493500,11,506,53.9,27.5667,53.1333,23.15,304.143
20019371,20075118,3,506,41.0936,-73.4192,38.6272,-90.1978,1455.74
-2960561,-2552151,12,506,55.7522,37.6156,46.2079,6.1458,2417.39
-2155319,-1953257,11,506,52.35,4.93333,51.2212,4.39968,130.773
-789552,-2602512,8,506,29.3697,47.9783,53.4812,-2.23615,4831.07
381118,-782371,9,506,23.62,58.5903,25.3622,55.3911,377.241
-2608431,-1502554,1,506,51.5167,-0.0833333,53.3467,-6.259,465.305
-2960561,-510625,12,506,55.7522,37.6156,50.063,19.937,1338.45
-273837,-2745636,8,506,59.9167,10.75,55.6788,12.5794,483.493
20019371,20014887,8,506,41.0936,-73.4192,37.8044,-122.27,4155.48
-118193,-3414440,8,506,45.4667,9.2,13.7558,100.506,9022.64
-2880493,-1746443,2,506,59.8667,30.25,52.5204,13.4094,1317.57
-370210,-390625,8,506,38.3453,-0.486233,40.4167,-3.70342,359.827
-1456928,20088325,7,506,48.8562,2.34764,40.7681,-73.9819,5831.67
-384328,-390625,9,506,37.1833,-3.6,40.4167,-3.70342,359.649
-2524279,-2601889,11,506,59.3324,18.0652,51.501,-0.126343,1433.2
-2738616,-2738120,8,505,35.1667,33.3667,34.9917,34,60.8251
-1898619,-3406238,6,505,31.0456,121.4,7.89271,98.2984,3517.65
-679069,-901202,5,505,-23.4667,-46.65,-33.4439,-70.6537,2587.02
-1746443,-2140479,7,505,52.5204,13.4094,52.3729,4.893,577.082
-381535,-1955538,12,505,40.4,-3.68333,50.8435,4.35093,1316.86
20019371,20133956,4,505,41.0936,-73.4192,40.7608,-111.89,3205.55
-126693,-130938,3,505,41.8959,12.4826,45.0702,7.68549,523.638
-79490,-850553,5,505,44.8167,20.4667,47.4984,19.0403,317.771
20019371,20016097,7,505,41.0936,-73.4192,37.6547,-122.407,4172.67
-381535,-384004,6,505,40.4,-3.68333,43.5411,-5.66444,385.737
-2880493,-1363014,5,505,59.8667,30.25,60.2045,24.6519,313.069
-1746443,-2601889,10,505,52.5204,13.4094,51.501,-0.126343,931.92
-2608431,-755070,11,505,51.5167,-0.0833333,41.0088,28.9682,2497.4
-1456928,-1746443,1,505,48.8562,2.34764,52.5204,13.4094,878.061
-1364995,-1364995,1,505,60.1756,24.9342,60.1756,24.9342,0
-291878,-782831,4,505,30.05,31.25,25.2703,55.3075,2423.29
343460,-1456928,6,505,21.5503,39.2192,48.8562,2.34764,4446.57
-2608431,-2591658,11,505,51.5167,-0.0833333,52.2056,0.121754,77.8859
-782499,-3096949,1,505,25.2625,55.2944,21.4225,39.8262,1634.74
-381535,-389068,7,505,40.4,-3.68333,42.6,-5.56667,290.572
9026906,-537080,5,505,52.25,21,51.1104,17.0309,301.516
-390787,-390625,8,505,36.7147,-4.42474,40.4167,-3.70342,416.388
-629138,-671824,11,505,-19.9167,-43.9333,-23.5486,-46.6373,490.98
-381535,-2140479,10,505,40.4,-3.68333,52.3729,4.893,1482.54
-1456928,20088325,12,505,48.8562,2.34764,40.7681,-73.9819,5831.67
-2608164,-2601889,12,505,50.9072,-1.40747,51.501,-0.126343,111.02
-372490,-1394439,2,505,41.3871,2.17001,42.5056,1.52603,135.294
-1044367,-1045268,1,504,50.4495,30.5254,49.8393,24.0298,467.666
-372490,-403043,7,504,41.3871,2.17001,41.2363,1.80785,34.585
-571851,-569541,11,504,46.8,-71.25,45.5074,-73.5575,228.566
-774541,-372490,9,504,41.0167,28.9667,41.3871,2.17001,2233.27
-405138,-391429,5,504,28.1,-15.4167,27.761,-15.5868,41.2332
-406131,-373226,3,504,39.4698,-0.376542,38.5413,-0.129543,105.427
-1898619,-2637882,2,504,31.0456,121.4,25.0462,121.518,667.203
130827,-1456928,6,504,-22.9,-43.2333,48.8562,2.34764,9169.42
-73635,-2403412,10,504,1.29306,103.856,2.19433,102.249,204.801
-126693,-122902,3,504,41.8959,12.4826,40.8333,14.25,188.979
20019371,20030916,4,504,41.0936,-73.4192,21.3069,-157.858,8020.36
-631243,-666610,5,504,-15.7833,-47.9167,-22.9107,-43.2094,933.577
20019371,20037880,11,504,41.0936,-73.4192,39.7683,-86.1581,1087.24
20019371,20124359,10,504,41.0936,-73.4192,35.7883,-83.5544,1060.56
-2960561,-2524279,7,504,55.7522,37.6156,59.3324,18.0652,1227.4
-123798,-126693,7,504,38.1167,13.3667,41.8959,12.4826,426.913
20019371,20067845,7,504,41.0936,-73.4192,44.98,-93.2636,1665
-511046,-510625,10,503,50.0833,19.9333,50.063,19.937,2.27265
-782066,-784007,6,503,24.4667,54.3667,25.801,55.9764,219.701
-2705563,-755070,8,503,40.3833,49.8833,41.0088,28.9682,1760.42
-1019007,-1003869,9,503,-34.6167,-58.6833,-32.889,-68.843,958.276
-755070,-735338,1,503,41.0088,28.9682,39.9123,32.8513,350.377
-1240261,-1224926,7,503,-26.2047,28.0419,-29.85,31.0167,499.5
-1453260,-1456928,5,503,43.6108,3.87667,48.8562,2.34764,594.965
20014181,20015725,9,503,34.0522,-118.243,32.7125,-117.161,179.675
-1456928,-1746443,2,503,48.8562,2.34764,52.5204,13.4094,878.061
-679069,-1456928,11,503,-23.4667,-46.65,48.8562,2.34764,9394.4
-1364995,-1364995,8,503,60.1756,24.9342,60.1756,24.9342,0
-1456928,-132007,10,503,48.8562,2.34764,45.4339,12.3385,845.102
20019371,20135554,8,503,41.0936,-73.4192,38.8811,-77.1077,399.028
-2595386,-2597039,6,503,55.95,-3.2,55.8655,-4.2571,66.5526
-679069,-629138,5,503,-23.4667,-46.65,-19.9167,-43.9333,484.324
-755070,-2140479,12,502,41.0088,28.9682,52.3729,4.893,2212.21
-569541,-574890,5,502,45.5074,-73.5575,43.652,-79.382,505.179
-901202,-1456928,9,502,-33.4439,-70.6537,48.8562,2.34764,11647.15
20019371,20016087,12,502,41.0936,-73.4192,38.9333,-119.983,3925.4
